sent_id	clause_text	word_n	character_n
train-s3681	有人口35万7千人左右	5	11
train-s3682	位面PLANES原本是桌面角色扮演游戏的异度风景战役设定中的一个名词	18	34
train-s3682	指一个独立的宇宙	6	8
train-s3683	杏子为了让更多的人倾听父亲的信仰而许愿成为魔法少女	16	25
train-s3683	信徒因此蜂拥而至	4	8
train-s3684	1909年	2	5
train-s3684	香港大学筹备委员会成立	6	11
train-s3684	何启更出任捐助董事会主席	8	12
train-s3684	香港各界均有捐助	5	8
train-s3685	何早年曾跟周坤玲黄超武闹出三角恋	12	16
train-s3685	轰动一时	1	4
train-s3686	2005年8月11日	6	10
train-s3686	何鸿超病逝	3	5
train-s3686	享年八十九岁	3	6
train-s3687	学校以明朝大儒王阳明命名	7	12
train-s3688	学民思潮召集人黄之锋闻言举起中国模式国情专题教学手册	14	26
train-s3688	表示此东西都是由大学所写的	9	13
train-s3689	教育学院成立于1981年4月	8	14
train-s3689	原名为佛山地区教师进修学院	7	13
train-s3689	1984年经教育部审批备案改名为佛山教育学院	12	22
train-s3690	依据该人生前的善恶品行	6	11
train-s3690	桥会变得或宽广或细窄	8	10
train-s3691	佛教信徒修习佛教的目的即在于从悉达多所悟到的道理里	16	25
train-s3691	看透生命和宇宙的真相	6	10
train-s3691	最终超越生死和苦断尽一切烦恼	9	14
train-s3691	得到究竟解脱	3	6
train-s3692	因为没有参加教育局的中学学位分配办法	10	18
train-s3692	所以学校自订中一收生的程序	8	13
train-s3692	学生须直接向学校申请	6	10
train-s3693	宿舍是由寺院改建而成	7	10
train-s3693	楼高3层	3	4
train-s3694	附近是阿诺河上的天主圣三桥	9	13
train-s3695	但却在同一天	6	6
train-s3695	数泽被发现陈尸在校内	6	10
train-s3696	他的学校成绩优异	5	8
train-s3696	决定到白陵大升学	5	8
train-s3697	由于当时毛泽东已经病重	6	11
train-s3697	开口很不方便	4	6
train-s3697	因此他一般会在纸条上写下要说的内容	13	17
train-s3698	在这两个球季中	6	7
train-s3698	马丁尼兹的三振数在美国联盟中都排在第二位	14	20
train-s3699	彭拿路以自己所在的地区为名	9	13
train-s3699	而该区的名字则取自意大利皮内罗洛Pinerolo	10	24
train-s3699	从此成为蒙得维的亚工人阶级的代表	10	16
train-s3700	根据美国2000年人口普查	6	13
train-s3700	共有人口12,138人	5	11
train-s3701	环形超声波马达主要用在较高档次的镜头上	12	19
train-s3701	如L级镜头与中档镜头中个别早期L镜头由于技术所限使用AFD马达	19	31
train-s3701	而Micro-USM与MM马达通常用在低档镜头中	11	24
train-s3702	供给supply	2	8
train-s3702	指特定市场上在一定时期内	8	12
train-s3702	与每一销售价格相对应	7	10
train-s3702	生产者愿意且能供应的商品数量	9	14
train-s3703	但在2000年	4	7
train-s3703	两人还是离了婚	6	7
train-s3704	拳赛最后在第12回合被判平手	8	14
train-s3704	但其实刘易斯明显的主导了赛事	9	14
train-s3705	虽然何利菲德受到诸多责难	5	12
train-s3705	他仍然坚决败给东尼与多纳德是因为他有伤在身	13	21
train-s3705	而不是因为他的年纪	6	9
train-s3706	依托泊苷通常是静脉注射针剂或口服片剂	9	18
train-s3707	依概率收敛比依分布收敛更强	8	13
train-s3707	比平均收敛则要弱	6	8
train-s3708	在概率论中	4	5
train-s3708	依概率收敛是随机变数收敛的方式之一	11	17
train-s3709	依玛寺共有3座殿堂	7	9
train-s3709	中殿供奉释迦牟尼无量寿佛等7尊泥塑佛像	10	19
train-s3709	南侧为护法神殿	4	7
train-s3709	供奉11尊泥塑佛像及2尊护法神	10	15
train-s3709	北侧为降魔殿	4	6
train-s3709	墙壁上塑有各种妖魔鬼怪及凶猛野兽等等	10	18
train-s3710	例如在便利店高买一百元货品	8	13
train-s3710	可能被监禁一个月	6	8
train-s3710	平均每元坐监0.3天	5	10
train-s3711	此外	1	2
train-s3711	州政府还资助17所社区学院	8	13
train-s3712	最早的穆斯林社群是保加尔人	7	13
train-s3713	当时在电视里播出的由梁赞诺夫导演的电影命运的捉弄正描述了此种情况	19	32
train-s3714	由于采取亲波兰的政策	6	10
train-s3714	伪季米特里触怒了俄罗斯大贵族	6	14
train-s3715	俄罗斯超级杯是俄罗斯其中一项年度足球比赛	11	20
train-s3715	每年由俄罗斯足球超级联赛冠军和俄罗斯杯冠军角逐	12	23
train-s3716	于1968年由已故创办人彭锦俊博士和李蕙娴女士以独资形式创立	18	30
train-s3716	公司成立初期主要承接小型工程	7	14
train-s3716	包括私人屋苑建设	4	8
train-s3717	虽然路易斯统帅宣称	4	9
train-s3717	AMORC是国际秘教联盟FUDOSI在北美洲唯一承认的玫瑰十字会正统	17	34
train-s3717	但身为性科学家的国际秘教联盟秘书长却由衷赞成不完全性交与保留性交在美国甚至全世界的推广	27	43
train-s3717	进而防范性能力的滥用与浪费并促进家庭和谐	12	20
train-s3718	由于保留旧中环天星码头事件一发不可收拾	10	19
train-s3718	香港政府对皇后码头去留的态度稍为软化	10	18
train-s3718	声明皇后码头不像旧中环天星码头般拆卸运往堆填区	14	23
train-s3718	而是会保留组件	4	7
train-s3718	并考虑在中区新海滨内将皇后码头重建	11	17
train-s3719	2012年	2	5
train-s3719	佩佐拉诺转投墨西哥足球升级联赛次级联赛球队内卡萨	10	24
train-s3720	他的母亲	3	4
train-s3720	佛罗伦斯汉娜狄拉克原姓霍尔滕是一位船长的女儿	11	22
train-s3720	曾在布里斯托中央图书馆担任图书管理员	10	18
train-s3721	评论家一致对影片的音乐视觉效果和幽默表达了高度赞扬	15	25
train-s3721	但是电影上映后7个月之后发布的同名原声专辑却没有收到这么高的评价	20	32
train-s3722	2003年	2	5
train-s3722	保罗费雷拉替波图夺得葡超葡萄牙杯冠军	8	18
train-s3722	以及欧洲足协杯冠军	5	9
train-s3723	最终	1	2
train-s3723	他在这借用期间上阵11场赛事并攻入6球	13	19
train-s3724	而这次不同	4	5
train-s3724	雷切尔的魅力实在无法抵挡	6	12
train-s3724	她俩终于坠入爱河	4	8
train-s3725	在所有主要和其作对的黑帮被消灭或削减后	13	19
train-s3725	里昂黑手党家族成为自由城的波特兰内最大黑帮势力	14	23
train-s3726	商场内部设多间商店食肆香港公开大学位于上环的港岛教学中心之外	18	30
train-s3726	亦设有多家澳门娱乐场所酒店咨询处及中国旅行社等	15	23
train-s3727	她到过不同的地方	6	8
train-s3727	因此有多个不同的名字	8	10
train-s3727	拉格便决定为她命名为妮绮	8	12
train-s3727	有间隙狭窄之意	5	7
train-s3728	这些五彩缤纷的雕塑传达一些重要的信息	9	18
train-s3728	各种文化和平共处宽容和互相信任	8	15
train-s3729	这个展览包括140多个熊雕塑	8	14
train-s3729	每个高达2米	4	6
train-s3729	由不同的艺术家设计	6	9
train-s3730	以下为一些曾射入漂亮倒挂球或经常以倒挂进球的球员	15	24
train-s3731	在楼盘仍未获满意纸前	8	10
train-s3731	已有5间洋房获不同买家看中	9	13
train-s3731	递交3,000,000至5,000,000港元的诚意金予地产发展商	13	33
train-s3731	足见富豪对香港山顶豪华住宅单位极度渴求	10	19
train-s3732	妻姐徐凤翔1900年2001年	7	15
train-s3732	是地方教会中的一位女同工	9	12
train-s3732	曾长期在上海台北和西雅图侍奉	8	14
train-s3732	妻妹徐恩秀嫁给倪柝声的五弟倪兴祖	10	16
train-s3732	在美国帕萨迪纳定居	4	9
train-s3733	1994年6月12日	6	10
train-s3733	他的前妻与前妻男友被杀	8	11
train-s3733	辛普森被认为有重大嫌疑	6	11
train-s3734	机种为WiiPSP两种类	6	12
train-s3734	也是假面骑士系列游戏中第一套两种主机同时发售兼第一套PSP主机的游戏	20	34
train-s3735	Jay死亡后空出一个席位而出现了许多的候补者	14	22
train-s3736	太元年间	3	4
train-s3736	公主贵族士大夫阶层的妇女均把佩戴假发当作盛妆	13	22
train-s3736	时称缓鬓轻髻	3	6
train-s3736	也就是松髻	3	5
train-s3736	成为流行时尚	4	6
train-s3737	他的行为甚至差点令皮埃蒙特地区的全部战役皆落败	13	23
train-s3738	甚至可以对13号机进行空中补给	10	15
train-s3739	令人伤悲的是	5	6
train-s3739	这种做法虽然比Pre-rendering更接近真正的3D	11	28
train-s3739	但在硬体机能条件相同的前提下	9	14
train-s3739	画面华丽与精致度上却大为不及	10	14
train-s3739	例如DragonQuest七代和四代五代DS版的重制就是利用这种技术	19	34
train-s3740	当一切结束之后	4	7
train-s3740	虫就会停止活动	5	7
train-s3740	被排出体外	3	5
train-s3741	傅之铨	2	3
train-s3741	陕西泾阳人	3	5
train-s3741	是一名清朝政治人物	6	9
train-s3742	1950年2月	4	7
train-s3742	他们又辗转来到香港	5	9
train-s3742	并于同年赴美与傅泾波团聚	9	12
train-s3743	1961年	2	5
train-s3743	傅履仁在法学院毕业后不久	8	12
train-s3743	正式成为了美国陆军的一名军法官	11	15
train-s3743	专门为违法的美国军人打官司	8	13
train-s3744	1991年	2	5
train-s3744	傅履仁执掌陆军最高军法部门	7	13
train-s3744	任第33任陆军军法署署长	7	12
train-s3744	同时兼任美军波斯湾战争中陆军参谋长的法律顾问	14	22
train-s3745	5月29日	4	5
train-s3745	日军近卫师团登陆澳底	6	10
train-s3745	乙未战争遂起	3	6
train-s3746	傅文政	2	3
train-s3746	台湾苗栗县人	4	6
train-s3746	曾任台湾省议员	5	7
train-s3747	比赛期间	2	4
train-s3747	杰志继续以保持控球在脚的风格作战	10	16
train-s3747	但很快被对手击破	5	8
train-s3748	伊丽莎白的服装有朴实的色调	7	13
train-s3748	便于自然地运动	5	7
train-s3748	以契合角色的活力和生机	7	11
train-s3749	尽管波特威瑟和戴维斯希望重现原著的精神和语调	11	22
train-s3749	他们想制作一部关于真实人物的新鲜生动的故事	13	21
train-s3749	而不是周日下午茶间隙播放的老套BBC剧情片	12	21
train-s3750	而复写眼持有者因为这双特殊的眼睛可以直接跳过这一步	17	25
train-s3750	在其后的学习中也要比一般修习者快上数倍	14	19
train-s3751	在游戏当中	3	5
train-s3751	玩家以第一人称的视角控制的是一名叫做雪儿Chell的女性	16	28
train-s3752	小说的主人公高尔德既是犹太政治家	9	16
train-s3752	前国务卿基辛格的崇拜者	7	11
train-s3752	却又表示看不起基辛格	7	10
train-s3752	厌恶基辛格	2	5
train-s3752	可是在心中则日日夜夜想着自己也成为基辛格	13	20
train-s3753	中国的主流政治观念反对大民族主义和小民族主义的存在	15	25
train-s3753	并认同强大的中华民族是汉族和少数民族共同建立的成果	16	25
train-s3754	789年	2	4
train-s3754	查理大帝规定每座修道院都要办一所学校	12	18
train-s3754	由有学问的修士教导年轻人七艺	10	14
train-s3754	并阅读古典作品	4	7
train-s3755	修道院因此开辟不少良田	7	11
train-s3755	有的修士还精通农业技术或酿酒技术	9	16
train-s3756	儒家	2	2
train-s3756	又称儒学思想	5	6
train-s3756	是以孔子为先师以儒为共同认可符号的各种与此相关或声称与此相关的思想道德准则	25	37
train-s3757	儒家作为一种普遍的标志性信仰	11	14
train-s3757	它的核心思想和准则在各类儒家典籍中没有直接的记载	16	24
train-s3757	儒字的图像更能体现它的核心思想	11	15
train-s3758	成品就是RugerStandard	4	17
train-s3758	公司也因此一炮而红	7	9
train-s3759	在日本有些置物柜除了现金	8	12
train-s3759	也接受使用Suica或PASMO卡	7	17
train-s3759	取物时使用同一卡片即可开启	9	13
train-s3759	不需输入密码	3	6
train-s3760	元洲街邨原址为船坞区	7	10
train-s3760	在1960年代填海后兴建屋邨	7	14
train-s3760	全邨于1969年落成	5	10
train-s3760	当时称为元洲街政府廉租屋邨UnChauStreetGovernmentLowCostHousingEstate	16	55
train-s3760	是新型的政府廉租屋邨	6	10
train-s3760	由屋宇建设委员会管理	6	10
train-s3761	元朗区位于香港市区及深圳之间	9	14
train-s3761	是两地交流的通道之一	8	10
train-s3762	元朗区体育会成立初期	6	10
train-s3762	得到热心的地区人士支持	6	11
train-s3762	建成元朗大球场	4	7
train-s3762	并于1973年筹建体育馆大厦	8	14
train-s3763	现在	1	2
train-s3763	乘搭港铁往返元朗区和九龙美孚只需约20分钟	14	21
train-s3764	长远而言	3	4
train-s3764	一些地区如屏山锦田及牛潭尾也有可能用作新市镇的用途	15	25
train-s3765	1958年一班热爱体育运动的元朗区人士合力成立元朗区体育会	17	29
train-s3765	旨在推动地区体育活动	6	10
train-s3766	牧场分为官牧场与私人牧场	8	12
train-s3767	至正三十年五月十六日1370年6月10日	13	20
train-s3767	明军将领李文忠攻克应昌	7	11
train-s3767	元昭宗逃往和林	4	7
train-s3767	继续延续元朝	3	6
train-s3767	和明朝对抗	3	5
train-s3768	它的起源和运作完全是一个谜	10	13
train-s3769	主建筑长110米	5	8
train-s3769	宽84米	3	4
train-s3769	高83米	3	4
train-s3769	还有一个大致同样大小的地下室	10	14
train-s3770	在此建筑最终被用作先贤祠之前还有两次被改回教堂之用	18	25
train-s3771	2003年6月	4	7
train-s3771	先锋号累计运行14.5万公里后返回浦镇厂准备进行整修和扩编改造	16	31
train-s3772	Kekal的JeffArwadi提醒说	6	19
train-s3772	建立新的子类型	5	7
train-s3772	只会带来限制	4	6
train-s3772	而且我不认为建立一个子类型去限制创意与表现是明智的方式	18	27
train-s3773	从此	1	2
train-s3773	仿古典作品类型的改装车辆	7	12
train-s3773	成为开发车辆的主流	6	9
train-s3774	例如	1	2
train-s3774	网路游戏梦幻西游将11月11日定名为单身节	14	21
train-s3774	玩家在当天可以领取节日礼物	7	13
train-s3774	并开放光棍节系列活动	6	10
train-s3775	在光棍节这天	5	6
train-s3775	部分光棍会选择各式各样的庆祝方式	8	16
train-s3776	由1延伸	3	4
train-s3776	1月1日称为小光棍节	9	10
train-s3776	1月11日和11月1日称为中光棍节	14	17
train-s3776	而11月11日由于有4个1	10	13
train-s3776	所以被称为大光棍节	7	9
train-s3776	其中以11月11日的大光棍节为一般所说的光棍节	17	23
train-s3777	至11日止	4	5
train-s3777	淘宝全日营业额为350.19亿元人民币	9	19
train-s3778	解决永昌大君之后	4	8
train-s3778	下一个问题就是怎么处置仁穆大妃	9	15
train-s3778	为此	2	2
train-s3778	从1613到1617年	5	11
train-s3778	朝政爆发了三次大规模的争议	9	13
train-s3779	当电流等于零时	6	7
train-s3779	量度截止电压	3	6
train-s3779	就可以得到光电子的最大动能	8	13
train-s3780	金箔验电器可以用来侦测静电	8	13
train-s3781	该市镇总面积8.22平方公里	6	14
train-s3781	2009年时的人口为1164人	8	15
train-s3782	丽兹回想起自己在纽约的生活	8	13
train-s3782	觉得离开也没什么大不了的	7	12
train-s3782	于是两人决定一起去一趟俄亥俄州	10	15
train-s3783	根据美国2000年人口普查	6	13
train-s3783	共有人口9,322人	5	10
train-s3784	想像一个男孩正为了向他的同伴暗示些什么	13	19
train-s3784	而不停的挤眉弄眼	4	8
train-s3784	另一个男孩走进来	6	8
train-s3784	看到这一幕	4	5
train-s3784	便开始模仿起来	4	7
train-s3784	甚至还带有点玩笑意味	6	10
train-s3785	然而	1	2
train-s3785	这与目标仍有些差异	6	9
train-s3786	1929年他与艾丽卡游历了北非	9	15
train-s3787	如将他的学期余额规定学习时间外加四个学期用光	14	22
train-s3787	就必须支付500欧元的长期学习学费	10	17
train-s3788	1938年	2	5
train-s3788	阿劳在墨西哥城举办了贝多芬全套钢琴协奏曲和奏鸣曲的系列音乐会	18	30
train-s3788	这是他第一次全身投入地把自己与贝多芬紧密地联系在一起	17	26
train-s3789	他花费数十年时间	5	8
train-s3789	来撰写这个关系	5	7
train-s3790	鲍亚士转而相信	4	7
train-s3790	我们无法证实存在着全面的社会发展模式	10	18
train-s3790	对他来说	4	4
train-s3790	并没有单一的历史	5	8
train-s3790	而是只有复数的历史	5	9
train-s3791	但是	1	2
train-s3791	该小说以搞笑为主	6	8
train-s3791	仅仅是化用了克苏鲁神话中的邪神们的名分	12	19
train-s3791	并不能体现出原著中这些角色的特征	10	16
train-s3792	2007年	2	5
train-s3792	克基拉古城被联合国教科文组织评为世界遗产	11	20
train-s3793	克基拉古城建造的起源要追溯至公元前8世纪	12	20
train-s3794	安东尼为了和屋大维重修和好	6	13
train-s3794	娶了屋大维的姐姐小屋大薇为妻	9	14
train-s3795	而莫尔库斯得知女王的舰队厄运	7	14
train-s3795	又看到她的部分船只出现在希腊海岸的残破情形	13	21
train-s3795	于是莫尔库斯带着自己的舰队驶向亚得里亚海	11	20
train-s3796	1918年	2	5
train-s3796	他在威斯康辛大学获得心理学哲学博士学位	10	19
train-s3797	在伊斯兰教历史上	5	8
train-s3797	这是一个关键性的行动	8	10
train-s3797	穆斯林社群因而能够建立独自的伊斯兰政治与自卫性的军事组织	15	28
train-s3798	礼拜朝向专用指南针不一定是一个独立的指南针	14	21
train-s3798	也有镶在手表上的	7	8
train-s3799	克莉丝汀在2000年度格林美颁奖礼赢取了最佳新晋歌手	12	26
train-s3799	她亦因为瓶中精灵而被提名最佳流行乐女歌手	13	20
train-s3800	她认为比起过去那种世人眼中她清纯的模样	12	19
train-s3800	现在这种性感的形象比1999年那清纯的形象更符合她的性格	18	28
train-s3801	然而她公开宣布她已计划下一张专辑会更有深度更耐听和更有词意	21	29
train-s3802	1808年末	3	6
train-s3802	梅特涅回国	2	5
train-s3802	开了五个星期的会议	7	9
train-s3802	讨论在拿破仑卷入西班牙战争期间入侵法国的可能性	12	23
train-s3803	但他把家人留在了巴黎	8	10
train-s3803	而不是让他们长途跋涉回国	6	12
train-s3804	在法兰西皇帝前往东线入侵俄罗斯之前	8	17
train-s3804	梅特涅陪同奥地利皇帝在德累斯顿见了拿破仑最后一面	12	24
train-s3805	而在后续的几次会面后	8	10
train-s3805	梅特涅认为紧张的局势缓和了	7	13
train-s3806	他们在1960年代还先后送走汤米约翰路易斯提安LuisTiant和路潘尼拉LouPiniella	18	48
train-s3806	但几乎没换回什么	5	8
train-s3807	进入得克萨斯农工大学后	5	11
train-s3807	他本来计划修读医疗专业	6	11
train-s3807	不过最后他选择从事基督教音乐事业	9	16
train-s3807	因为他声称他感到了上帝在感召他去做另一些事	15	21
train-s3808	哥伦布被许诺将封为世界洋海军上将	10	16
train-s3808	将可以得到将来所有收益的一部分	9	15
train-s3809	为了稳定船员的情绪	5	9
train-s3809	哥伦布一直有真假两个航行里程记录	9	16
train-s3810	一般食米在煮之前都要经过淘洗	9	14
train-s3811	翌年	1	2
train-s3811	台湾民政支部再改制为台中县	8	13
train-s3811	他则于改制前卸任	6	8
train-s3812	接着	2	2
train-s3812	她们要在成为一名正式的兔女郎之前	12	16
train-s3812	要进行一系列贯穿始终的严格训练	9	15
train-s3813	以失去入声的官话方言为母语的人	10	15
train-s3813	包括以基于官话方言的普通话为母语者	12	17
train-s3813	不经过训练不能分辨入声字	7	12
train-s3814	2011年12月	4	8
train-s3814	全国民主联盟被允许重新登记注册并参加选举	11	20
train-s3814	且参加于2012年举行的缅甸议会补选	10	18
train-s3815	要直接结束比赛	4	7
train-s3815	必须是后攻球队在最后一局下半打出全垒打	12	19
train-s3815	令比数超前	3	5
train-s3815	也向对手先攻球队说再见	7	11
train-s3816	全德工人联合会是德国第一个工党	10	15
train-s3816	它创立在普鲁士统一全德建立德意志帝国之前	11	20
train-s3817	所有全欧快车会在原一等车厢的价格基础上还需收取额外的附加费用	20	30
train-s3817	其金额取决于所覆盖的距离	8	12
train-s3818	而其它常规机车则需要在埃默里希巴塞尔基亚索或布伦内罗等边境城市换挂	16	33
train-s3819	新书的书名来自新约圣经的	9	12
train-s3819	耶稣说我就是道路真理生命	7	12
train-s3819	若不借着我没有人能到父那里去	11	14
train-s3819	书名暗谕的	3	5
train-s3819	相信就是耶稣	3	6
train-s3820	会议一致认同需要设立更完善架构与机制	10	18
train-s3820	支援保守派教会	4	7
train-s3820	特别是北美的教会	6	8
train-s3821	全琮为人恭顺	4	6
train-s3821	善于对人婉转地作出规劝	8	11
train-s3821	其所发的言论	5	6
train-s3821	从不会轻易抵牾他人	5	9
train-s3822	杰先生很欣赏雅丽逊的表现	7	12
train-s3823	而伊莎贝拍摄时不知所措	5	11
train-s3823	她的表现很差	4	6
train-s3823	姿势很假	2	4
train-s3824	8月29日	4	5
train-s3824	彰化县城沦陷	3	6
train-s3825	至于在后来的施九缎事件中	8	12
train-s3825	八卦山也曾沦为战区	7	9
train-s3825	更凸显了八卦山这兵家必争之地的重要性	14	18
train-s3826	1615年	2	5
train-s3826	建州已经吞并除叶赫之外的所有女真部落	10	18
train-s3826	而且蒙古汉人也多有归附	8	11
train-s3827	贾南风不让杨骏独揽政权	8	11
train-s3827	秘密派人与汝南王司马亮和楚王司马玮联络	14	19
train-s3827	要他们带兵进京	5	7
train-s3827	讨伐杨骏	3	4
train-s3828	在宣传资料及影视作品中	7	11
train-s3828	多以八路军新四军等部队代表抗战时期中国共产党领导的军队的形象	21	30
train-s3829	内侧为宇墙	3	5
train-s3829	外侧为垛墙	3	5
train-s3829	垛墙上方有垛口	4	7
train-s3829	下方有射洞	3	5
train-s3830	2006年8月	4	7
train-s3830	一名市民在网上称	6	8
train-s3830	到旺角站乘搭电梯时	6	9
train-s3830	一名手持手提包的肥胖男子往他屁股拍了两下	15	20
train-s3830	翌日乘搭巴士时	4	7
train-s3830	他惊觉八达通内200港元的余额	11	15
train-s3830	只余下数十港元	5	7
train-s3831	市境东西宽106公里	5	10
train-s3831	南北宽111公里	4	8
train-s3831	总面积4058平方公里	4	11
train-s3832	沮丧的蒂安娜对着星空许愿	7	12
train-s3832	在阳台遇到变成青蛙的莱文	7	12
train-s3832	要求一个吻让他变回人类	8	11
train-s3832	结果失败连蒂安娜也变成了青蛙	8	14
train-s3833	歌曲在告示牌百强单曲榜中空降第三名	13	17
train-s3833	顶峰时曾获得第二名	6	9
train-s3834	有人认为	3	4
train-s3834	随着统计方法和研究技术越来越先进	9	16
train-s3834	公共卫生期刊充斥着越来越复杂的科学内容	10	19
train-s3834	这将导致医疗健保工作人员越来越难理解	10	18
train-s3835	公共财政	2	4
train-s3835	或政府财政	3	5
train-s3835	指政府的收入和支出	6	9
train-s3835	是政府实现经济政策目标提供公共产品与服务的主要途径之一	16	27
train-s3836	但这个限期延长了好几次	8	11
train-s3836	使得保护期越来越久	5	9
train-s3837	持有者需出具放弃权益的许可证	9	14
train-s3838	有时在口语中	4	6
train-s3838	人们会错误地称这些作品处于公有领域	12	17
train-s3839	同时公民也有权要求合法诉讼程序公平的审判过程隐私权和自我防卫的权利	19	33
train-s3840	最后	1	2
train-s3840	国民政府在学生的进一步要求下	10	14
train-s3840	由国府主席决定罢免武汉警备司令彭善职务	11	19
train-s3841	由于中共地下党的宣传鼓动	7	12
train-s3841	各界纷纷声援	3	6
train-s3841	6月2日	4	4
train-s3841	武大学生自治会教授会和讲助会都分别发表宣言	13	21
train-s3841	抗议反动当局的暴行	5	9
train-s3842	六六的小说善于描写职场和情场故事	10	16
train-s3842	通过细腻的心理描写和生动的生活情节表现世俗的爱情和事业	16	27
train-s3843	虽然六四所指的日期是人民解放军进入天安门广场要求抗议群众撤离的日子	20	33
train-s3843	而实际上整个军事清场行动早在6月3日晚间便已经开始执行	18	27
train-s3843	但绝大多数人仍是直接以六四事件来称呼	13	18
train-s3844	美国国会为此特别通过了1992年中国学生保护法案	13	24
train-s3845	2012年3月20日	6	10
train-s3845	六朝建康都城遗址被公布为第四批南京市文物保护单位	15	24
train-s3846	建康城位于今江苏省南京市	9	12
train-s3846	是孙吴和前后相继的东晋宋齐梁陈共六个朝代的都城东吴时为建业	22	29
train-s3847	2004年	2	5
train-s3847	森大厦的旋转门发生clf意外死亡事件	10	18
train-s3848	后期节目部分	3	6
train-s3848	如果两名参赛者同灯	6	9
train-s3848	省略报分步骤	3	6
train-s3848	直接看分	2	4
train-s3848	不报分	2	3
train-s3848	判定其卫冕者	4	6
train-s3849	六甲街道是中国云南省昆明市官渡区下辖的一个街道	15	23
train-s3850	六番町站是位于爱知县名古屋市热田区四番一丁目	17	22
train-s3850	为名古屋市营地下铁名港线之车站	9	15
train-s3851	整点会有搭配灯光和音乐的水舞表演	10	16
train-s3852	明清两代	4	4
train-s3852	城区东北西北分别出现了向东向西的两条j渠道	15	21
train-s3853	2012年	2	5
train-s3853	兰兴代表中国出战英国伦敦举行的奥林匹克运动会射击比赛男子50米步枪三姿赛事	21	37
train-s3853	打出1159环	3	7
train-s3853	位列第29位	3	6
train-s3854	威肯斯最初并不相信他能在水平极高的NBA里生存	14	23
train-s3854	直至一次与波士顿塞尔提克队的比赛中	10	17
train-s3854	他才相信自己能打得比老鹰队上的控球后卫好	15	20
train-s3855	兰州攻占后	3	5
train-s3855	第1兵团前第7军附第62军继续向西宁进军	12	20
train-s3855	在渡过黄河后	4	6
train-s3855	相继攻克民和化隆	4	8
train-s3855	并最终进攻西宁	4	7
train-s3856	在阿尔卑斯山和比利牛斯山赛段	7	14
train-s3856	他回应所有的挑战	5	8
train-s3856	尽管这意味着他会把他的团队远远的甩在后面	15	20
train-s3857	其它大多数地方是农业用地	7	12
train-s3857	45%以上的面积是农业用地	7	13
train-s3858	当时在伊萨河上还可以行船	8	12
train-s3859	16世纪	2	4
train-s3859	英国作家托马斯摩尔写有乌托邦一书	8	16
train-s3859	描述了一个没有私有财产的理想国度	10	16
train-s3860	法国大革命时期罗伯斯庇尔的恐怖统治	8	17
train-s3860	也受到了共产主义者的称许	8	12
train-s3861	在美国的保险市场	5	8
train-s3861	共同保险是指保险公司与被保险者之间风险的共同承担	15	24
train-s3862	根据1935年日本全国人口普查结果	8	17
train-s3862	排除军人	2	4
train-s3862	关东州人口1,034,074人	5	15
train-s3862	其中168,185人是日本人	6	14
train-s3863	当时关东州的5个行政区总共辖有20个乡51个会1786个村	19	29
train-s3864	关羽义重如山	2	6
train-s3864	至今秘密结社的团体仍有些奉之为师祖	12	17
train-s3865	这些任务由教师完成	5	9
train-s3865	包括英文数学和科学	6	9
train-s3866	这也是她自从1995年参加世锦赛以来	10	18
train-s3866	第1次无法站上表扬台	6	10
train-s3867	关颖珊也是1949年DickButton之后首位获奖的花式滑冰选手	14	33
train-s3868	兴国寺章丘	3	5
train-s3868	位于山东省济南市章丘市埠村镇蟠家村	12	17
train-s3868	是中华人民共和国山东省文物保护单位之一	12	19
train-s3869	内燃机有非常广泛的应用	7	11
train-s3869	汽车船舶飞机火箭等的发动机基本都是内燃机	12	20
train-s3869	其最常见的例子即为车用汽油机与柴油机	14	18
train-s3870	教宗别墅门前的广场	5	9
train-s3870	称为自由广场	4	6
train-s3870	广场中央有一个意大利式喷水池	9	14
train-s3871	而阿尔巴诺湖则是一个古老的火山口	10	16
train-s3872	当时他解释道	4	6
train-s3872	不再领奖是因为想让出更多的机会予乐坛新人	13	20
train-s3873	中国大陆地区的学校通常在暑期或8月末对新报到的学生组织军训	19	29
train-s3873	每年都会举行新生的军训	7	11
train-s3874	六四事件后	3	5
train-s3874	国家教委对北京大学复旦大学新生在军校实施长达一年的军训	16	27
train-s3874	当年及之后数年入学学生的学制延长为五年	13	19
train-s3875	曾8次夺冠的大连实德因于2012年解散而不计算在内	16	25
train-s3875	上海申花在2004年至2012年拥有2枚冠军星章	13	24
train-s3875	但2013年初被剥夺1个联赛冠军后队徽改为1枚冠军星章	18	27
train-s3876	乌拉圭国家足球队在其球衣上显示4颗冠军星章	13	21
train-s3876	分别代表于1930年和1950年获得的两个世界杯冠军以及于1924年和1928年获得的两个奥运会冠军	29	50
train-s3877	成年公海豹平均长2.6米	7	12
train-s3877	重410公斤	3	6
train-s3878	为了收集材料	3	6
train-s3878	它们不惜远距离飞行	5	9
train-s3878	不过如果附近有强势的天敌	7	12
train-s3878	它们可能会弃巢而逃	6	9
train-s3879	目前冠蓝鸦不受大多数法律保护	8	14
train-s3879	不过一些地区会有地方性法律保护它们	10	17
train-s3880	本节目由Nikon数码相机特约赞助	8	17
train-s3880	故称Nikon数码相机特约	5	13
train-s3880	冰天动地	2	4
train-s3881	基本地势方面	3	6
